GEOID,LST,NDVI,NDBI,z_score,cluster_type
04013110802,55.95602525686132,0.23587331583024718,-0.06799767831309815,-0.33526387905853955,0
04013110901,55.76004287537165,0.2511093601485898,-0.07787332678901594,-0.4364028968820741,0
04013110902,57.40552030053336,0.1987925647767941,-0.057359998333637335,0.4127651220320697,0
04013111201,56.048375150840464,0.2155699780581472,-0.05482863366012807,-0.2876056278312419,0
04013111202,57.64474724017477,0.11781676022393778,0.003006241580481305,0.5362210037718192,0
04013111203,57.30809694224106,0.11372657168814593,-0.005520358771294815,0.3624886497499246,0
04013111401,58.10436303417434,0.18201584669754928,-0.02301886670182118,0.773411151314505,0
04013111402,56.58645661913682,0.2245468979777126,-0.056976645830345105,-0.009922344268281121,0
04013111602,58.164506577826614,0.1483028211423886,-0.005455029848216244,0.804448935870351,0
04013112201,58.6910523229131,0.14330758308586014,-0.00764462733502743,1.0761790735103878,0
04013112202,58.402045812497214,0.1549993445022443,-0.016121314740733278,0.9270338575685577,0
04013112301,57.96079588439147,0.21027977379567253,-0.037344023258308566,0.6993216315811746,0
04013112302,58.966534613395,0.14009721279987464,-0.011562119487807965,1.2183449563583115,0
04013112401,59.330730242559895,0.14712803059192392,-0.008589865054654278,1.4062924032123776,0
04013112402,59.45052249162674,0.14446438194621677,-0.007386176394078948,1.4681126052193225,0
04013112502,59.708420068517455,0.14308324722811933,-0.002992481721028239,1.6012036893644137,2
04013112504,57.599079119896636,0.19321977050354164,-0.022203277074434355,0.5126534320560863,0
04013112507,57.59398950866788,0.09523629213733285,0.009290541022392606,0.5100268781951361,0
04013112508,57.05954060849069,0.10652719456346901,0.007822787760261721,0.2342182242236566,0
04013112510,56.2429503645403,0.11486027909480846,0.008024451571081151,-0.18719279553058144,0
04013112515,57.30066905462813,0.1736187872319697,0.010078253837768125,0.358655400801908,0
04013112516,55.543366317817814,0.18493253880875263,-0.010040941822298208,-0.5482213881658716,0
04013112517,56.17506412091507,0.20769888053160734,-0.028361948257885225,-0.22222629166322858,0
04013112519,59.133605565441115,0.15614137669956707,-0.004233293120336334,1.3045638902662982,0
04013112520,59.128360929138836,0.16032838445591863,-0.014411584389796022,1.3018573338890242,0
04013112521,57.47231890537122,0.08854672673290107,0.00945991146046181,0.4472373293495399,0
04013112522,58.01606357075648,0.13884655902261514,-0.0038975665284762505,0.7278431725168872,0
04013112523,56.29856027352634,0.18617112712014844,-0.020061800775778047,-0.1584946465778343,0
04013112524,55.201708717722695,0.10317578125581978,0.02338747847876503,-0.7245378194844115,0
04013112601,58.629893203367196,0.1202459041986613,0.005381018073332487,1.0446171890450167,0
04013112602,57.923475086213315,0.1501789209051292,-0.01000841557244584,0.6800617938169912,0
04013113201,58.693844742343614,0.14682931907697266,-0.006301449639714926,1.0776201344690655,0
04013113202,58.773244480133705,0.16239554676466464,-0.012118684240718927,1.1185953049639676,0
04013113204,58.06497479153515,0.13828907760261364,-0.0012254090451108896,0.7530843844692263,0
04013113301,58.458983047281166,0.12358397623668506,0.017483415087898222,0.9564169886432283,0
04013113502,58.93427097004584,0.13361901033058723,0.0013533098458521967,1.201694922947451,0
04013113701,57.366522889450316,0.1399456940995862,-0.008116806444901002,0.39264004841769573,0
04013114301,57.59448584779061,0.14183748356399237,-0.007716033030545459,0.5102830198492908,0
04013114302,58.74164827673248,0.11211598694121541,0.016074016335750382,1.1022897118047101,0
04013114401,57.99291412335739,0.09152602263413574,0.025404325484678494,0.7158966273463192,0
04013114402,58.781169503201085,0.10080642280850291,0.019324781376179316,1.1226851065225119,0
04013114704,57.105247124637266,0.102695536619738,0.02592438854427641,0.25780561057983153,0
04013114705,58.229742424741964,0.09628083900754456,0.02352526835713596,0.8381146635431873,0
04013115801,58.709212337527525,0.1626725585401576,-0.0049501345194917605,1.085550763086783,0
04013115802,58.16748424991292,0.1773574143210971,-0.006320195901753974,0.8059855986454438,0
04013116202,58.806572083528685,0.15669190408058892,-0.009467946292935452,1.1357944074963469,0
04013116203,54.395426888176814,0.2545836732130548,-0.049501420180497066,-1.140629060489837,0
04013116204,58.402661470555294,0.14634917710617648,-0.022734713738299436,0.9273515751655995,0
04013116205,57.593099229500666,0.15780490954161083,-0.0042574811061811095,0.5095674391380304,0
04013116605,57.2715718797924,0.18530864100975566,-0.027625552644229594,0.34363946078751967,0
04013116606,57.14812956315429,0.19014288468784202,-0.015072836838818653,0.27993559839059223,0
04013116611,56.40552955507993,0.219684942064013,0.018049560848799977,-0.10329188808808869,0
04013116612,56.052913165749295,0.23738043285159907,-0.011140411777646346,-0.28526373175232317,0
04013116614,56.96499144677784,0.2071844445928135,-0.03195299239330158,0.18542501496172575,0
04013116615,57.71988086357948,0.17965720500406585,-0.01867922917161904,0.5749945956575597,0
04013116616,56.68049825362796,0.2071268171473508,-0.03420027296206126,0.038608949589149046,0
04013116617,54.964010044858654,0.27321255624139834,-0.0327859347770887,-0.8472050211414889,0
04013116619,55.6456513904231,0.21713263512142658,-0.018989851375224895,-0.49543597091216346,0
04013116620,55.78109696850379,0.2338198207994763,-0.021801849497611464,-0.42553768397689373,0
04013116621,57.80641470410862,0.2210513758211694,-0.025582815458456292,0.6196514039537518,0
04013116703,57.71311202278024,0.17196939719300627,-0.013280479598422056,0.5715014555852939,0
04013116707,57.69827777797974,0.17213468047502045,-0.025950554224313794,0.5638460687190247,0
04013116709,56.446370852404904,0.1917257573084482,-0.046038324767832976,-0.0822152552464541,0
04013116710,55.79024502506874,0.18854478981248748,-0.03278608064521333,-0.4208167215672074,0
04013116712,56.793764646350176,0.15791858265676914,-0.010751936066798917,0.09706140651545664,0
04013116714,56.20661836317311,0.16515600736152505,0.01599731305517342,-0.20594235304646574,0
04013116715,57.61674165445328,0.16647088485559242,-0.02408151727222307,0.5217683911853447,0
04013116717,57.244385385170254,0.18037831227291587,-0.032127478718551414,0.3296095498167045,0
04013116719,55.92022889064768,0.14152836945728212,-0.03580608961784834,-0.35373701574041977,0
04013116720,56.60737665328577,0.16966443616682114,0.007821733959517845,8.736859186020666E-4,0
04013116721,56.639538019080824,0.16011868467251036,0.01990505020660645,0.017470937792219275,0
04013116725,55.830313814185686,0.18769635433498508,2.0227361143462254E-4,-0.4001387506911377,0
04013116727,57.96719476031615,0.16428300604829646,0.02852121618938187,0.7026238469194973,0
04013116729,56.283529622075164,0.15521950065609225,0.018425661972769607,-0.16625139141104314,0
04013116731,59.158750685910405,0.1475011256255471,0.044845944501129005,1.3175403260458203,0
04013116732,57.02934431320442,0.18637091625851088,0.03850444567461071,0.21863507014649164,0
04013116734,58.76552778599017,0.14434069667491212,0.0069935582205219865,1.1146130140019477,0
04013116735,58.24835622115773,0.15164646040126448,0.006883441975630019,0.847720532566454,0
04013116736,57.71096783774433,0.17587434197631058,-0.00830705006433901,0.5703949236260664,0
04013116737,56.65086442898855,0.17682752336867125,0.005445923771272949,0.023316065118597785,0
04013116738,56.26965335827709,0.18457877061046685,-0.019195556301701108,-0.17341240089021187,0
04013216806,53.80492119388995,0.2290707948566909,-0.06651063744647413,-1.4453664837491178,0
04013216830,55.51562613790807,0.2069163573818127,-0.030593744787046503,-0.5625370349551082,0
04013216831,53.229149131798415,0.2775852068957437,-0.08906408123630866,-1.7425004424628532,1
04013217501,56.862841488568286,0.17058202253174015,-0.03604086632711041,0.1327093250843986,0
04013217502,55.99222376860823,0.1474831574087149,-0.03967415483593332,-0.3165832104345118,0
04013318501,57.38393071392289,0.17286764434179247,-0.01389564059953943,0.4016235614060464,0
04013319001,51.30140204635009,0.18622757044683902,-0.05315658415610021,-2.7373370464088445,1
04013319002,53.14221477080512,0.27965561863379085,-0.08591979624018628,-1.7873639440651254,1
04013319101,54.350909281232624,0.11188962548537071,-0.041106592187335006,-1.163602896239593,0
04013319103,54.46325493267704,0.15925279061287256,-0.03760198636271755,-1.105625598701587,0
04013319104,54.47157209692965,0.16825827195890863,-0.047472554238131834,-1.101333428062614,0
04013319201,54.90849955077919,0.15134610438433274,-0.029918132862412884,-0.8758518658599881,0
04013319202,53.985887763823634,0.11821719557989645,-0.024156205594178682,-1.351976552455974,0
04013319401,55.304905361205414,0.16383900692378342,-0.04044368129606654,-0.6712819753355943,0
04013319402,55.476623605335405,0.1614792320979481,-0.032088608726776824,-0.5826647515745635,0
04013319404,55.44356639559069,0.15785902576894303,-0.029401906392640096,-0.5997243142768519,0
04013319705,57.79112979384418,0.11163005293166275,-0.021449955137496066,0.611763445863254,0
04013319707,60.43904767055315,0.10684177826377413,-0.005488092784252233,1.9782526745996085,2
04013319708,55.94248064993726,0.1426525706556048,-0.009677229453946086,-0.3422537330989511,0
04013319801,54.65660205388928,0.1647867146928888,-0.04059401714886968,-1.005846538003494,0
04013319802,55.38062247111127,0.17446873302548482,-0.03232667934362851,-0.6322072683639417,0
04013319905,54.693450117392004,0.18704812187898187,-0.03763023665011103,-0.986830660540237,0
04013319907,51.405106430109974,0.29204245969836806,-0.08469802160094905,-2.6838191769057502,1
04013319910,55.11129835008197,0.18211598420416655,-0.04601708660503969,-0.7711951552854374,0
04013320001,56.448575333869684,0.14869231570799848,-0.03725574150486576,-0.08107760660445212,0
04013320002,58.44824351876833,0.1373243052799124,0.01214958729715288,0.950874728377688,0
04013320007,57.42889920792815,0.15834111618781657,-0.02759435755310406,0.4248300827378398,0
04013421303,56.04702463373094,0.14813763753074946,-0.015951966904000074,-0.2883025781028566,0
04013421304,55.594213984886444,0.11379506396507479,-0.014096666442427706,-0.521980850282569,0
04013422102,55.17485664760076,0.12321635348765249,-0.0026711488392142774,-0.7383951467503537,0
04013422103,54.889200488474856,0.1477837131170844,-0.03949888309213331,-0.8858113744216213,0
04013422104,54.83355645554881,0.18625923228183658,-0.046123621154637355,-0.9145271334357937,0
04013422218,53.47584004201356,0.12045318954326475,-0.008151144949533071,-1.6151926907378888,1
04013422225,55.55858244783658,0.17887181103535107,-0.021811126866518395,-0.5403689249318019,0
04013422226,56.13531989586995,0.1105680526718753,-0.010257140673639841,-0.2427367674247086,0
